Gabbiadini,77,Italy,Sampdoria
Layun,77,Mexico,Mexico
Fofana,75,Ivory Coast,Udinese
Kudryashov,73,Russia,Medipol Basaksehir FK
Besedin,74,Ukraine,Dynamo Kyiv
Kittel,74,Germany,FC Ingolstadt 04
Lo Celso,82,Argentina,Real Betis
Hernandez,75,Colombia,SD Huesca
Garcia,75,Argentina,Deportivo Toluca
Menez,73,France,Club America
Rojas,72,Paraguay,Queretaro
Diouf,73,Senegal,Stoke City
Ikone,75,France,LOSC Lille
Guilbert,76,France,Stade Malherbe Caen
Bennacer,73,Algeria,Empoli
Waris,74,Ghana,FC Nantes
Wimmer,74,Austria,Hannover 96
Antenucci,76,Italy,SPAL
Gibson,74,England,Burnley
Mitroglou,77,Greece,Galatasaray SK
Raggi,74,Italy,AS Monaco
Hrosovsky,74,Slovakia,Viktoria Plzen
Nagatomo,74,Japan,Galatasaray SK
Deli,74,Ivory Coast,SK Slavia Praha
Sagna,74,France,Montreal Impact
Viergever,76,Netherlands,PSV
Kruse,82,Germany,SV Werder Bremen
Papadopoulos,77,Greece,Hamburger SV
Konate,74,Ivory Coast,Cote d'Ivoire
Pulido,74,Mexico,Guadalajara
Di Maria,85,Argentina,Paris Saint-Germain
Linnes,73,Norway,Galatasaray SK
Johannsson,72,United States,SV Werder Bremen
Stepanenko,80,Ukraine,Shakhtar Donetsk
Arriola,72,United States,DC United
Bellusci,71,Italy,Palermo
Kalou,79,Ivory Coast,Hertha BSC
Gignac,80,France,Tigres U.A.N.L.
Petkovic,72,Croatia,Dinamo Zagreb
Abraham,75,England,Aston Villa
Leckie,75,Australia,Hertha BSC
Opara,76,United States,Minnesota United FC
Rebic,80,Croatia,Eintracht Frankfurt
Hauche,74,Argentina,Argentinos Juniors
Reyes,76,Mexico,CD Leganes
Mojica,78,Colombia,Girona FC
Scuffet,72,Italy,Kasimpasa SK
Hoffmann,72,Germany,Fortuna Dusseldorf
Kean,72,Italy,Juventus
Schneiderlin,78,France,Everton
Vlaar,73,Netherlands,AZ Alkmaar
Gutierrez,75,Chile,Sporting Kansas City
Adams,72,United States,RB Leipzig
Gunok,72,Turkey,Medipol Basaksehir FK
Griffiths,74,Scotland,Celtic
Djidji,75,Ivory Coast,Torino
Diamanti,76,Italy,Livorno
Wilson,79,England,Bournemouth
Pussetto,74,Argentina,Udinese
Kurzawa,78,France,Paris Saint-Germain
Castro,76,Germany,VfB Stuttgart
Tettey,72,Norway,Norwich City
Husbauer,73,Czech Republic,SK Slavia Praha
Boateng,85,Germany,FC Bayern Munchen
Zobnin,79,Russia,Spartak Moscow
Franco,75,Argentina,Independiente
Morelos,75,Colombia,Rangers FC
Ledley,72,Wales,Wales
Reid,76,New Zealand,West Ham United
Awaziem,74,Nigeria,caykur Rizespor
Bakayoko,81,France,Milan
Ramos,72,Colombia,Granada CF
Basanta,73,Argentina,Monterrey
Johnsson,73,Sweden,En Avant de Guingamp
Ujah,73,Nigeria,FSV Mainz 05
Zmrhal,72,Czech Republic,SK Slavia Praha
De Ligt,83,Netherlands,Ajax
Ruffier,84,France,AS Saint-etienne
Kamano,77,Guinea,FC Girondins de Bordeaux
Mosquera,72,Colombia,Club Leon
Odjidja-Ofoe,77,Belgium,KAA Gent
Vangioni,75,Argentina,Monterrey
Kompany,85,Belgium,Manchester City
Blandi,76,Argentina,San Lorenzo de Almagro
Orban,74,Argentina,Racing Club
Tore,76,Turkey,Besiktas JK
Terranova,73,Italy,US Cremonese
Xhaka,73,Albania,FC Basel 1893
Jovetic,79,Montenegro,AS Monaco
Musso,74,Argentina,Udinese
Nagy,76,Hungary,Bologna
Markovic,74,Serbia,Fulham
Murru,74,Italy,Sampdoria
Aquino,73,Peru,Peru
Viera,73,Uruguay,Junior FC
Ademi,75,FYR Macedonia,Dinamo Zagreb
Lopez,76,France,Olympique de Marseille
Dragovic,77,Austria,Bayer 04 Leverkusen
Mubele,74,DR Congo,Toulouse Football Club
Simpson,74,England,Leicester City
Cooper,74,Scotland,Leeds United
Noble,76,England,West Ham United
Locadia,76,Netherlands,Brighton & Hove Albion
Diagne,73,Senegal,Atiker Konyaspor
Zuber,76,Switzerland,VfB Stuttgart
Cano,76,Argentina,Independiente Medellin
Dabbur,79,Israel,FC Red Bull Salzburg
Vrancic,73,Bosnia Herzegovina,Norwich City
Duenas,74,Mexico,Tigres U.A.N.L.
Sanogo,73,France,Toulouse Football Club
Poulsen,80,Denmark,RB Leipzig
Zabala,72,Uruguay,Union de Santa Fe
Degenek,74,Australia,Australia
Friend,72,England,Middlesbrough
Hendrick,75,Republic of Ireland,Burnley
Bussmann,73,France,FSV Mainz 05
Kverkvelia,76,Georgia,Lokomotiv Moscow
Lustenberger,77,Switzerland,Hertha BSC
Padelli,74,Italy,Inter
Kuciak,72,Slovakia,Lechia Gdansk
De Maio,77,France,Udinese
Diallo,73,Senegal,FC Metz
Quaison,75,Sweden,FSV Mainz 05
Barrios,73,Colombia,FC Dallas
Adegbenro,72,Nigeria,Rosenborg BK
Ndong,73,Gabon,En Avant de Guingamp
Zapata,79,Colombia,Atalanta
Avila,72,Peru,Monarcas Morelia
Kana-Biyik,74,Cameroon,Kayserispor
Gazinskiy,75,Russia,Russia
Donis,73,Greece,VfB Stuttgart
Olaza,72,Uruguay,RC Celta
Izquierdoz,78,Argentina,Boca Juniors
Vada,73,Argentina,AS Saint-etienne
Herelle,76,France,OGC Nice
Ocampos,77,Argentina,Olympique de Marseille
Klement,73,Germany,SC Paderborn 07
Acevedo,73,Argentina,Union de Santa Fe
Mor,74,Turkey,RC Celta
Asad,73,Argentina,Velez Sarsfield
Benalouane,73,Tunisia,Nottingham Forest
De Preville,74,France,FC Girondins de Bordeaux
Kaminski,73,Poland,Fortuna Dusseldorf
Peralta,72,Colombia,La Equidad
Durmaz,74,Sweden,Toulouse Football Club
Elliot,72,Republic of Ireland,Newcastle United
Gomez,72,Argentina,San Martin de Tucuman
Villalba,75,Paraguay,Atlanta United
Smith,76,England,Bournemouth
Konan,75,Ivory Coast,Stade de Reims
Otero,75,Venezuela,Venezuela
Funes Mori,77,Argentina,Villarreal CF
Duncan,75,Ghana,Sassuolo
Quinones,75,Colombia,Tigres U.A.N.L.
Berra,74,Scotland,Heart of Midlothian
Osborn,72,England,Nottingham Forest
Guendouzi,72,France,Arsenal
Ardente,72,Argentina,San Martin de San Juan
Etheridge,74,Philippines,Cardiff City
Sane,82,Senegal,FC Schalke 04
Castro,72,Argentina,Defensa y Justicia
Abila,77,Argentina,Boca Juniors
Adnan,72,Iraq,Atalanta
Ortiz,77,Paraguay,Paraguay
Ayhan,75,Turkey,Fortuna Dusseldorf
Jakupovic,72,Switzerland,Leicester City
Abdelhamid,75,Morocco,Stade de Reims
Kamara,72,France,RC Strasbourg Alsace
Balotelli,82,Italy,Olympique de Marseille
Dzhanaev,74,Russia,Miedz Legnica
Calvert-Lewin,75,England,Everton
Valenzuela,71,Argentina,Columbus Crew SC
Meier,74,Germany,FC St. Pauli
Diaby,76,Mali,Sporting CP
Bentancur,78,Uruguay,Juventus
Salazar,72,Argentina,San Lorenzo de Almagro
Martin Arias,75,Argentina,Gimnasia y Esgrima La Plata
Gameiro,80,France,Valencia CF
Arias,74,Chile,Chile
Perez,77,Argentina,Independiente
Nzonzi,81,France,Roma
Matip,71,Cameroon,FC Ingolstadt 04
Limbersky,74,Czech Republic,Viktoria Plzen
Surman,75,England,Bournemouth
Acosta,72,United States,Colorado Rapids
Fontanini,72,Argentina,Newell's Old Boys
Lombaerts,73,Belgium,KV Oostende
Mena,74,Chile,Chile
Jankto,76,Czech Republic,Sampdoria
Lloris,88,France,Tottenham Hotspur
Santander,74,Paraguay,Bologna
Amartey,74,Ghana,Leicester City
Mangala,73,Belgium,Hamburger SV
Makarenko,72,Ukraine,RSC Anderlecht
Nababkin,73,Russia,PFC CSKA Moscow
Nhamoinesu,72,Zimbabwe,Sparta Praha
Mahrez,85,Algeria,Manchester City
Lasagna,77,Italy,Udinese
Pisculichi,73,Argentina,Argentinos Juniors
Cheryshev,78,Russia,Valencia CF
Sviatchenko,74,Denmark,FC Midtjylland
Christodoulopoulos,76,Greece,Olympiacos CFP
Schindler,78,Germany,Huddersfield Town
Martinez,74,Argentina,Defensa y Justicia
Thorsby,71,Norway,SC Heerenveen
Ndiaye Diedhiou,76,Senegal,Getafe CF
Skoda,74,Czech Republic,SK Slavia Praha
Jones,73,Trinidad & Tobago,SV Darmstadt 98
Narey,72,Germany,Hamburger SV
Schelotto,73,Italy,Chievo Verona
De Guzman,77,Netherlands,Eintracht Frankfurt
Krishna,73,Fiji,Wellington Phoenix
Di Gennaro,72,Italy,US Salernitana 1919
Pereiro,77,Uruguay,PSV
Kameni,74,Cameroon,Fenerbahce SK
Vilakazi,74,South Africa,South Africa
Payet,83,France,Olympique de Marseille
Ait Bennasser,75,Morocco,AS Saint-etienne
Mollet,77,France,Montpellier HSC
Hasebe,79,Japan,Eintracht Frankfurt
Shawcross,72,England,Stoke City
Cacciatore,73,Italy,Cagliari
Alvarez,74,Argentina,Club Atlas
Coufal,73,Czech Republic,SK Slavia Praha
Viviani,75,Italy,Frosinone
Immers,72,Netherlands,ADO Den Haag
Sakho,79,France,Crystal Palace
Benito,72,Switzerland,BSC Young Boys
Chiellini,90,Italy,Juventus
Buttner,73,Netherlands,Vitesse
Rossi,72,Uruguay,Los Angeles FC
Kalinic,76,Croatia,Aston Villa
De Jong,73,Netherlands,Sydney FC
Koulouris,72,Greece,Greece
Leitner,73,Germany,Norwich City
Urruti,73,Argentina,Montreal Impact
Rooney,80,England,DC United
Jovanovic,72,Serbia,FC Girondins de Bordeaux
Sarr,75,France,OGC Nice
Podolski,77,Germany,Vissel Kobe
Koutris,72,Greece,Olympiacos CFP
Sensi,73,Italy,Sassuolo
Fullkrug,77,Germany,Hannover 96
Holding,76,England,Arsenal
Icardi,87,Argentina,Inter
Wass,79,Denmark,Valencia CF
Akpa Akpro,72,Ivory Coast,US Salernitana 1919
Omeruo,72,Nigeria,CD Leganes
Akhmedov,75,Uzbekistan,Shanghai SIPG FC
Sakai,78,Japan,Olympique de Marseille
Saiss,74,Morocco,Wolverhampton Wanderers
Schurrle,77,Germany,Fulham
Hunt,76,Germany,Hamburger SV
Durm,75,Germany,Huddersfield Town
Altidore,75,United States,Toronto FC
Janssen,75,Netherlands,Tottenham Hotspur
Quintero,80,Colombia,Colombia
Balde,72,Senegal,Real Oviedo
Stryger Larsen,74,Denmark,Udinese
Barbosa,75,Argentina,Villarreal CF
Jansson,77,Sweden,Leeds United
Arambarri,76,Uruguay,Getafe CF
Pasqual,74,Italy,Empoli
Vilhena,78,Netherlands,Feyenoord
Hubner,79,Germany,TSG 1899 Hoffenheim
Ceccherini,72,Italy,Fiorentina
Zukanovic,74,Bosnia Herzegovina,Genoa
Amrabat,73,Morocco,Club Brugge KV
Rodriguez,76,Argentina,Club Atletico Colon
Aquino,77,Mexico,Tigres U.A.N.L.
Pejcinovic,77,Serbia,Changchun Yatai FC
Lazovic,74,Serbia,Genoa
Robles,74,United States,New York Red Bulls
Clayton,73,England,Middlesbrough
Martinez,76,Colombia,Portimonense SC
Tasci,77,Germany,Medipol Basaksehir FK
Gil,73,Argentina,Rosario Central
Ninga,73,Chad,Stade Malherbe Caen
Butko,75,Ukraine,Shakhtar Donetsk
Andersen,76,Denmark,Sampdoria
Van Dijk,88,Netherlands,Liverpool
Shabanov,72,Ukraine,Dynamo Kyiv
Yamaguchi,72,Japan,Vissel Kobe
Forestieri,73,Italy,Sheffield Wednesday
Van Crombrugge,73,Belgium,KAS Eupen
Mrabti,73,Sweden,Birmingham City
Reach,73,England,Sheffield Wednesday
Karaca,72,Turkey,Alanyaspor
Varga,72,Hungary,Hungary
Didillon,75,France,RSC Anderlecht
Musonda,74,Belgium,Vitesse
Bailly,81,Ivory Coast,Manchester United
Lowton,77,England,Burnley
Diagne,75,Senegal,Galatasaray SK
Arslanagic,72,Belgium,Royal Antwerp FC
Castro,78,Argentina,Cagliari
Ninkovic,75,Serbia,Sydney FC
Frei,75,Switzerland,FC Basel 1893
Murg,72,Austria,SK Rapid Wien
Tameze,74,France,OGC Nice
Hamouma,76,France,AS Saint-etienne
Struna,72,Slovenia,Houston Dynamo
Mevlja,75,Slovenia,Slovenia
Vermaelen,77,Belgium,FC Barcelona
Nestorovski,74,FYR Macedonia,Palermo
Stevens,73,Republic of Ireland,Sheffield United
Moreira,72,France,Toulouse Football Club
Aholou,76,Ivory Coast,AS Monaco
Bryan,74,England,Fulham
Santos,73,Uruguay,CD Leganes
Wiedwald,71,Germany,MSV Duisburg
Omur,72,Turkey,Trabzonspor
Ragusa,73,Italy,Hellas Verona
Pieters,74,Netherlands,Amiens SC
Baluta,72,Romania,SK Slavia Praha
Cuisance,72,France,Borussia Monchengladbach
Cordoba,74,Colombia,FC Koln
Masouras,72,Greece,Olympiacos CFP
Van der Werff,72,Netherlands,Vitesse
Nita,72,Romania,Sparta Praha
Parolo,82,Italy,Lazio
Metanire,72,Madagascar,Minnesota United FC
Viviano,82,Italy,SPAL
Zabaleta,76,Argentina,West Ham United
Carrillo,78,Peru,Peru
Drmic,75,Switzerland,Borussia Monchengladbach
Klaassen,79,Netherlands,SV Werder Bremen
Bungert,73,Germany,FSV Mainz 05
Villalva,72,Argentina,Queretaro
Gimenez,84,Uruguay,Atletico Madrid
Destro,75,Italy,Bologna
Piatti,80,Argentina,Montreal Impact
Cuevas,73,Argentina,CD Everton de Vina del Mar
Moubandje,72,Switzerland,Toulouse Football Club
Cahuzac,72,France,Toulouse Football Club
Vecino,80,Uruguay,Inter
Limnios,72,Greece,PAOK
Assale,73,Ivory Coast,BSC Young Boys
Bamba,76,France,LOSC Lille
Rulli,80,Argentina,Real Sociedad
Mancuello,77,Argentina,Deportivo Toluca
Wikheim,73,Norway,FC Midtjylland
Browne,74,Republic of Ireland,Preston North End
Lajud,72,Mexico,Club Tijuana
Saville,73,Northern Ireland,Middlesbrough
Behrami,76,Switzerland,Udinese
Raman,73,Belgium,Fortuna Dusseldorf
Goltz,74,Argentina,Boca Juniors
Etxeberria,74,Paraguay,Paraguay
Coman,83,France,FC Bayern Munchen
Gumus,74,Germany,Galatasaray SK
Sane,86,Germany,Manchester City
Garcia,78,Uruguay,Godoy Cruz
Yaremchuk,71,Ukraine,KAA Gent
Austin,76,England,Southampton
Bakakis,72,Greece,AEK Athens
Kuwas,74,Curacao,Heracles Almelo
Orban,79,Hungary,RB Leipzig
Babin,74,France,Real Sporting de Gijon
Rojo,79,Argentina,Manchester United
Trawally,72,Gambia,Al Shabab
Schwolow,78,Germany,SC Freiburg
Martinez,74,France,RC Strasbourg Alsace
Mariappa,74,Jamaica,Watford
Salinas,73,Mexico,Deportivo Toluca
Poundje,73,France,FC Girondins de Bordeaux
Roco,74,Chile,Besiktas JK
Hetemaj,76,Finland,Chievo Verona
Katsande,72,Zimbabwe,Kaizer Chiefs
Gomez,72,Argentina,Estudiantes de La Plata
Szalai,76,Hungary,TSG 1899 Hoffenheim
De Paul,77,Argentina,Udinese
Hult,74,Sweden,AEK Athens
Uribe,76,Colombia,Colombia
Cabrera,74,Uruguay,Deportivo Cali
Barreca,75,Italy,Newcastle United
Cubas,72,Argentina,Club Atletico Talleres
Jara,73,Chile,Estudiantes de La Plata
Guzan,73,United States,Atlanta United
Cueva,75,Peru,Peru
Van Damme,73,Belgium,Royal Antwerp FC
Roldan,73,United States,Seattle Sounders FC
Basta,77,Serbia,Lazio
Pazzini,73,Italy,Hellas Verona
Pereyra,80,Argentina,Watford
Linetty,76,Poland,Sampdoria
Krhin,73,Slovenia,FC Nantes
Long,74,United States,New York Red Bulls
Santos,72,Venezuela,Deportivo de La Coruna
Schopf,77,Austria,FC Schalke 04
McBurnie,72,Scotland,Swansea City
Rabiot,83,France,Paris Saint-Germain
Bostock,72,England,Toulouse Football Club
Rzatkowski,73,Germany,New York Red Bulls
Nagbe,74,United States,Atlanta United
Martinez,79,Argentina,Inter
Riedewald,73,Netherlands,Crystal Palace
Begovic,78,Bosnia Herzegovina,Bournemouth
Unsain,73,Argentina,Defensa y Justicia
Kane,90,England,Tottenham Hotspur
Martins Indi,73,Netherlands,Stoke City
Garcia Guerreno,72,Paraguay,Club Atletico Lanus
Darmian,76,Italy,Manchester United
Bjelland,74,Denmark,FC Kobenhavn
Unal,77,Turkey,Real Valladolid CF
Ronaldo,94,Portugal,Manchester United
Ponce,74,Argentina,AEK Athens
Lozano,82,Mexico,PSV
Widmer,76,Switzerland,FC Basel 1893
Tomkins,78,England,Crystal Palace
Feilhaber,75,United States,Colorado Rapids
Rossettini,75,Italy,Chievo Verona
Sisto,78,Denmark,RC Celta
Sosa,74,Argentina,Pachuca
Gomez,72,Argentina,Club Atletico Lanus
Didot,73,France,En Avant de Guingamp
Weghorst,78,Netherlands,VfL Wolfsburg
Wendt,77,Sweden,Borussia Monchengladbach
Chatzigiovanis,72,Greece,Panathinaikos FC
Sterling,87,England,Manchester City
El Khayati,75,Netherlands,ADO Den Haag
Bettinelli,73,England,Fulham
Warda,72,Egypt,Egypt
Mounier,75,France,Panathinaikos FC
Huddlestone,72,England,Derby County
Gagliardini,78,Italy,Inter
Montes,71,Mexico,Club Leon
Sinclair,75,England,Celtic
Musacchio,80,Argentina,Milan
Simeone,78,Argentina,Fiorentina
Topal,76,Turkey,Fenerbahce SK
Nyland,72,Norway,Aston Villa
Olayinka,72,Nigeria,SK Slavia Praha
Moretti,75,Italy,Torino
Manceau,73,France,Angers SCO
Cantillo,73,Colombia,Junior FC
Pickford,83,England,Everton
Pereira,72,Mexico,Guadalajara
Rausch,73,Russia,Russia
Batshuayi,80,Belgium,Crystal Palace
Sidibe,79,France,AS Monaco
Marcone,79,Argentina,Boca Juniors
Guzman,72,Costa Rica,Portland Timbers
Origi,77,Belgium,Liverpool
Mulgrew,72,Scotland,Blackburn Rovers
Uysal,73,Turkey,Besiktas JK
Hanni,76,Algeria,Spartak Moscow
Savic,83,Montenegro,Atletico Madrid
Cataldi,75,Italy,Lazio
Abdulrahman,77,United Arab Emirates,Al Hilal
Blaszczykowski,74,Poland,Wisla Krakow
Allione,72,Argentina,Rosario Central
Antonsson,72,Sweden,Malmo FF
Braghieri,73,Argentina,Club Tijuana
Rodriguez,80,Switzerland,Milan
Akpoguma,75,Germany,Hannover 96
Zelarayan,75,Argentina,Tigres U.A.N.L.
Valdivia,77,Chile,Colo-Colo
Haraslin,72,Slovakia,Lechia Gdansk
Hallfrethsson,72,Iceland,Iceland
Cleverley,76,England,Watford
Fulgini,74,France,Angers SCO
Djiku,76,France,Stade Malherbe Caen
Musto,73,Argentina,SD Huesca
Lecomte,82,France,Montpellier HSC
Pizarro,79,Argentina,Tigres U.A.N.L.
Briancon,74,France,Nimes Olympique
Damm,75,Mexico,Tigres U.A.N.L.
Maggio,75,Italy,Benevento
Rodriguez,72,Argentina,Defensa y Justicia
Kent,73,England,Rangers FC
Sharp,73,England,Sheffield United
Andreu,71,France,Angers SCO
Lanzini,80,Argentina,West Ham United
Savarino,72,Venezuela,Real Salt Lake
Rizzo,72,Italy,Carpi
Grosicki,73,Poland,Hull City
Castillo,76,Chile,Chile
Christensen,80,Denmark,Chelsea
Trippier,82,England,Tottenham Hotspur
Nguyen,76,United States,Los Angeles FC
Hoarau,77,France,BSC Young Boys
Luckassen,73,Netherlands,Hertha BSC
Medjani,72,Algeria,Ohod Club
Hejda,71,Czech Republic,Viktoria Plzen
Buyalskyi,75,Ukraine,Dynamo Kyiv
Ricca,75,Uruguay,Malaga CF
Aguerre,72,Argentina,Newell's Old Boys
Lewis,73,England,Aberdeen
Macheda,73,Italy,Panathinaikos FC
Mothiba,74,South Africa,RC Strasbourg Alsace
Giaccherini,77,Italy,Chievo Verona
Mbappe,88,France,Paris Saint-Germain
Zajc,75,Slovenia,Fenerbahce SK
Ristovski,77,FYR Macedonia,Sporting CP
Bong,74,Cameroon,Brighton & Hove Albion
Lovren,81,Croatia,Liverpool
Rodallega,74,Colombia,Trabzonspor
Cyprien,78,France,OGC Nice
Rinne,72,Sweden,Aalborg BK
Babel,79,Netherlands,Fulham
Rudiger,82,Germany,Chelsea
Russ,73,Germany,Eintracht Frankfurt
Ndidi,81,Nigeria,Leicester City
Kalinic,79,Croatia,Atletico Madrid
Lazaro,75,Austria,Hertha BSC
Gurler,72,Turkey,Goztepe SK
Ozbayrakli,74,Turkey,Fenerbahce SK
Fajr,78,Morocco,Stade Malherbe Caen
Okaka,74,Italy,Udinese
Cabaco,75,Uruguay,Levante UD
Cerutti,73,Argentina,Independiente
Erokhin,74,Russia,Russia
Cunningham,74,Republic of Ireland,Cardiff City
Wijnaldum,83,Netherlands,Liverpool
Ndiaye,76,Senegal,Galatasaray SK
Lindelof,81,Sweden,Manchester United
Kuzyaev,77,Russia,Russia
Meret,76,Italy,Napoli
Bernardoni,75,France,Nimes Olympique
Perez,73,Colombia,Deportes Tolima
Gosens,73,Germany,Atalanta
Zoet,80,Netherlands,PSV
Ducksch,72,Germany,Fortuna Dusseldorf
Hernandez,73,Germany,Norwich City
Moller Dehli,72,Norway,FC St. Pauli
Ben Yedder,82,France,Sevilla FC
Rugani,82,Italy,Juventus
Konate,76,France,RB Leipzig
Murphy,72,England,West Bromwich Albion
Rezaei,73,Iran,Club Brugge KV
Balbuena,80,Paraguay,West Ham United
Pavez,73,Chile,Colo-Colo
Siebenhandl,71,Austria,SK Sturm Graz
Lodygin,75,Russia,Olympiacos CFP
Adams Nuhu,74,Ghana,TSG 1899 Hoffenheim
Aleesami,72,Norway,Palermo
Bentaleb,78,Algeria,FC Schalke 04
Skorupski,76,Poland,Bologna
Natcho,77,Israel,Olympiacos CFP
Mukiele,76,France,RB Leipzig
Grandsir,74,France,RC Strasbourg Alsace
Pavelka,73,Czech Republic,Kasimpasa SK
Johansson,73,Sweden,Stade Rennais FC
Elabdellaoui,75,Norway,Olympiacos CFP
Potuk,75,Turkey,Fenerbahce SK
Tomiyasu,73,Japan,Sint-Truidense VV
Delph,79,England,Manchester City
Henriquez,73,Chile,Universidad de Chile
Phiri,72,South Africa,En Avant de Guingamp
Campbell,75,Costa Rica,Club Leon
Hradecky,84,Finland,Bayer 04 Leverkusen
Foden,75,England,Manchester City
Dzhikiya,77,Russia,Spartak Moscow
Matuidi,85,France,Juventus
Gnabry,83,Germany,FC Bayern Munchen
Rybalka,73,Ukraine,Sivasspor
Maddison,77,England,Leicester City
Regattin,73,Morocco,Akhisar Belediyespor
Ochoa,77,Mexico,Standard de Liege
Guruceaga,73,Uruguay,Club Atletico Tigre
Cerci,72,Italy,MKE Ankaragucu
Pocrnjic,73,Argentina,Club Atletico Aldosivi
Saez,72,Argentina,Universidad Catolica
Matos,72,Brazil,Hellas Verona
Alakouch,72,France,Nimes Olympique
Rodriguez,74,Argentina,DC United
Marrone,73,Italy,Hellas Verona
Van de Beek,77,Netherlands,Ajax
Paterson,74,Scotland,Cardiff City
Inler,74,Switzerland,Medipol Basaksehir FK
Decarli,72,Switzerland,Club Brugge KV
Jajalo,75,Bosnia Herzegovina,Palermo
Immobile,87,Italy,Lazio
Douglas,74,Scotland,Leeds United
Gouffran,72,France,Goztepe SK
Centurion,77,Argentina,Racing Club
Rodelin,75,France,En Avant de Guingamp
Kanazaki,73,Japan,Sagan Tosu
Niasse,74,Senegal,Cardiff City
Pivaric,73,Croatia,Dynamo Kyiv
Rodriguez,77,Argentina,Club America
Baumjohann,73,Germany,Western Sydney Wanderers
Kalu,75,Nigeria,FC Girondins de Bordeaux
Chedjou,74,Cameroon,Bursaspor
Dolly,74,South Africa,Montpellier HSC
Robinson,72,Republic of Ireland,Preston North End
Bifouma,74,Congo,Yeni Malatyaspor
McArthur,76,Scotland,Crystal Palace
Lung,74,Romania,Kayserispor
Herrera,75,Argentina,Club Atletico Talleres
Mancini,72,Italy,Atalanta
Traore,74,Mali,Stade Rennais FC
Von Bergen,74,Switzerland,BSC Young Boys
Limbombe,73,Belgium,FC Nantes
Rogic,76,Australia,Celtic
Zambo Anguissa,73,Cameroon,Fulham
Mabiala,72,DR Congo,Portland Timbers
Fossum,73,Norway,Hannover 96
Eriksen,88,Denmark,Tottenham Hotspur
Kluivert,75,Netherlands,Roma
Acerbi,83,Italy,Lazio
Yedlin,76,United States,Newcastle United
Schulz,81,Germany,TSG 1899 Hoffenheim
Bamba,76,Ivory Coast,Cardiff City
Ciman,74,Belgium,Toronto FC
Klos,72,Germany,DSC Arminia Bielefeld
Grassi,75,Italy,Parma
Susic,72,Bosnia Herzegovina,VVV-Venlo
Arter,75,Republic of Ireland,Cardiff City
Klavan,77,Estonia,Cagliari
Henderson,82,England,Liverpool
Valdes,75,Chile,Chile
Barry,72,England,West Bromwich Albion
Saracchi,75,Uruguay,RB Leipzig
Naughton,73,England,Swansea City
Schieber,72,Germany,FC Augsburg
Gigot,76,France,Spartak Moscow
Yacob,72,Argentina,Nottingham Forest
Barba,73,Italy,Chievo Verona
Belotti,82,Italy,Torino
Hiljemark,74,Sweden,Genoa
Freeman,73,England,Queens Park Rangers
Benezet,74,France,En Avant de Guingamp
Haller,82,France,Eintracht Frankfurt
Gonzalez,72,United States,Club Atlas
Terrier,75,France,Olympique Lyonnais
Howson,73,England,Middlesbrough
Sigurjonsson,72,Iceland,Grasshopper Club Zurich
Meli,72,Argentina,Belgrano de Cordoba
Sacko,72,Mali,Vitoria Guimaraes
Ionita,74,Moldova,Cagliari
Stendera,74,Germany,Eintracht Frankfurt
Tevez,77,Argentina,Boca Juniors
Benzema,86,France,Real Madrid
Gbamin,79,Ivory Coast,FSV Mainz 05
Fernandez,80,Argentina,Beijing Renhe FC
Kovacic,83,Croatia,Chelsea
Martins,73,Bolivia,Bolivia
Soriano,77,Italy,Bologna
Krunic,74,Bosnia Herzegovina,Empoli
Elyounoussi,78,Norway,Southampton
Novak,73,Czech Republic,Trabzonspor
Van La Parra,72,Netherlands,Middlesbrough
Wan-Bissaka,76,England,Crystal Palace
Bonera,75,Italy,Villarreal CF
Schone,77,Denmark,Ajax
Ward,73,Wales,Leicester City
Junuzovic,78,Austria,FC Red Bull Salzburg
Fernandez,72,Argentina,Defensa y Justicia
Ben Arfa,79,France,Stade Rennais FC
Nordtveit,76,Norway,Fulham
Vlachodimos,78,Greece,Greece
Petrovic,75,Serbia,Sporting CP
Boyata,75,Belgium,Celtic
Alanis,71,Mexico,Real Oviedo
Silva,74,Argentina,Club Atletico Banfield
Pavon,79,Argentina,Boca Juniors
Gurtner,77,France,Amiens SC
Toure,76,France,FC Nantes
Consigli,82,Italy,Sassuolo
Sakho,74,Senegal,Bursaspor
Brandt,81,Germany,Bayer 04 Leverkusen
Praet,76,Belgium,Sampdoria
Lertora,72,Argentina,Belgrano de Cordoba
Aidoo,74,Ghana,KRC Genk
Larsson,73,Sweden,AIK
Vazquez,82,Argentina,Sevilla FC
Ferrari,75,Italy,Sassuolo
Clemens,73,Germany,FC Koln
Ake,80,Netherlands,Bournemouth
Hugill,72,England,Middlesbrough
Afful,72,Ghana,Columbus Crew SC
Sorbon,73,France,En Avant de Guingamp
Boli,72,Ivory Coast,Sint-Truidense VV
Goralski,73,Poland,Poland
Bizzarri,74,Argentina,Perugia
Rodriguez,74,Argentina,San Lorenzo de Almagro
Thuram,75,France,En Avant de Guingamp
Dituro,73,Argentina,Universidad Catolica
Jimenez,72,Chile,CD Palestino
Anor,73,Venezuela,SD Huesca
Spolli,74,Argentina,Crotone
Vokes,75,Wales,Stoke City
Baeza,73,Chile,Al Ahli
Kroos,72,Germany,FC Union Berlin
Valeri,80,Argentina,Portland Timbers
Coquelin,79,France,Valencia CF
Amavi,75,France,Olympique de Marseille
Wober,73,Austria,Sevilla FC
